FID,ID_RECORREGUT,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,ADRECA,NOM_POBLACIO,NOM_DISTRICTE,NOM_VIA,ORDRE,DISTANCIA_PAR_ANTERIOR,ES_ORIGEN,ES_DESTI,ES_MAXINODE,ID_LINIA,CODI_LINIA,NOM_LINIA,DESC_LINIA,CODI_TRAJECTE,TIPUS_PAQUET,CODI_PAQUET,ORIGEN_TRAJECTE,DESTI_TRAJECTE,DESC_PAQUET,ID_OPERADOR,NOM_OPERADOR,CODI_FAMILIA,NOM_FAMILIA,ORDRE_FAMILIA,ORDRE_LINIA,ID_TIPUS_SERVEI,ID_TIPUS_RECORREGUT,ID_TIPUS_SUB_SERVEI,NOM_TIPUS_SUB_SERVEI,ID_SENTIT,SENTIT,DESC_SENTIT,ID_TIPUS_DIA,CALENDARI_EMULAT,DATA,COLOR_REC,GEOMETRY,PUNTS_PARADA
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ed5,3260298,1350,Torrent del Bosc,Les Agudes/Fusters,0,,"Les Agudes, 84-96",Barcelona,Nou Barris,Carrer de les Agudes,5,211.16708,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.174038799128554 41.46220000744968),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ed4,3260298,1701,Fusters - Ctra Nacional 150,Fusters/Ctra. N-150,0,,"Fusters, 1",Montcada i Reixac,,Carrer dels Fusters,6,261.93762,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.175011158649766 41.46433275349182),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ed3,3260298,115,Ctra Nacional 152 - Bifurcació,Puig de Jorba/Artés ,0,,"Puig De Jorba, s/n ",Barcelona,Nou Barris,Avinguda de Puig de Jorba,7,511.66582,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.178990801394018 41.4670713688247),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ed2,3260298,116,Vinyes - Pont,Bateria/Bifurcació,0,,"Vinyes, 5-7",Montcada i Reixac,,Carrer de la Bateria,8,331.38885,0,0,1,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.180794470885138 41.469156697957715),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ed1,3260298,111,Pl del Bosc,Pl. del Bosc,0,,"Bateria, 58",Montcada i Reixac,,Plaça del Bosc,9,281.16666,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1839057358146063 41.46958875017331),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ed0,3260298,1457,Mina - Molí,Bifurcació/Font,0,,"Bifurcació, s/n",Montcada i Reixac,,Carrer de la Bifurcació,10,337.61623,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1841482157919865 41.47224780403032),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ecf,3260298,1552,Av de la Ribera - Llevant,Av. Ribera/Llevant,0,,Av.Ribera-Llevant,Montcada i Reixac,,Avinguda de la Ribera,11,742.16889,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.18909967695928 41.47686819948462),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ece,3260298,3414,Av de la Ribera - Larramendi,Ribera/Larramendi,0,,"Av. Ribera, s/n",Montcada i Reixac,,Avinguda de la Ribera,12,385.3437,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1899426494940157 41.48027979304208),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ecd,3260298,743,Bogatell - Pg Jaume I,Bogatell/Pg. Jaume I,0,,"Bogatell, 31",Montcada i Reixac,,Carrer del Bogatell,13,239.12026,0,0,1,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1889420936419643 41.48202676568731),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ecc,3260298,638,Av de la Ribera - Mercat Municipal,Av. Ribera/Bonavista,0,,"Av. La Riera, s/n",Montcada i Reixac,,Avinguda de la Ribera,14,416.1136,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.190971433501584 41.484987809286025),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ecb,3260298,1715,Av Mossèn Joaquim Castellví - Barcelona,Mossèn Joaquim Castellví/Països Catalans,0,,Av. M.J.Castellví-Pont Riu Ripoll,Montcada i Reixac,,Carrer de Mossèn Joaquim Castellví,15,509.90499,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1877723747206814 41.487644274118345),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eca,3260298,1716,Rambla dels  Països Catalans - Torras i Bages,Rbla. Països Catalans/Camí Font Freda,0,,Rbla. Països Catalans-Torres i Bages,Montcada i Reixac,,Rambla dels Països Catalans,16,254.43181,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1868886593317867 41.489388305387884),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec9,3260298,3412,Camí de la Font Freda - Girona,Font Freda/València,0,,"Camí Font Freda, s/n",Montcada i Reixac,,Camí de la Font Freda,17,289.64243,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1887713079559172 41.49109010439141),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec8,3260298,2935,Camí Fontfreda - València,Font Freda/Castelló,0,,"Font Freda, s/n",Montcada i Reixac,,Camí de la Font Freda,18,237.75426,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.189428847541745 41.49315578595728),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec7,3260298,2936,Castelló - Rigola,Castelló/Mig,0,,"Castelló, s/n ",Montcada i Reixac,,Carrer de Castelló,19,301.4546,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.187135156685614 41.49458544936927),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec6,3260298,3153,Ferrer i Guàrdia - Puigcerdà,Ferrer i Guàrdia/Sol,0,,"Ferrer I Guàrdia, 13 ",Montcada i Reixac,,Carrer de Ferrer i Guàrdia,20,373.87526,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.184407200526096 41.49378866929607),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec5,3260298,1729,Pl Espanya - Sant Tomàs,Espanya/Carrerada,0,,Pl.Espanya s/n,Montcada i Reixac,,Plaça d'Espanya,21,299.34437,0,0,1,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.183832349278229 41.4912277178262),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec4,3260298,2407,Narcís Monturiol - Beat Oriol,Monturiol/Mercè ,0,,Monturiol ,Montcada i Reixac,,Carrer de Monturiol,22,306.81157,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1813055049652768 41.49158796003786),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec3,3260298,3155,Ctra BV 1411 - Tagamanent,Ctra. Ripollet/Ramón Llargués,0,,"Ripollet Bv114, s/n ",Montcada i Reixac,,Carretera de Ripollet Bv114,23,230.5361,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1808615433923113 41.493075752345504),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec2,3260298,2408,Ctra BV 1411 - Pau Casals,Ctra. Ripollet/Bach,0,,Ripollet BV-1411,Montcada i Reixac,,Carretera de Ripollet Bv114,24,236.39798,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1780361315382772 41.493220474070746),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec1,3260298,2409,Bach - Ctra BV 1411,Bach/Can Tapiola,0,,Bach ,Montcada i Reixac,,Carrer de Bach,25,351.35431,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1777511404031378 41.49087692131894),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ec0,3260298,3421,Química - Av. Ferreria,Química/Ferreria,0,,"Química, s/n",Montcada i Reixac,,Carrer de la Química,26,598.21704,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.176645409042068 41.485726256257465),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ebf,3260298,3464,Av. Ferreria - Física,Ferreria/Física,0,,"Av. Ferreria, 59",Montcada i Reixac,,Avinguda de la Ferreria,27,253.24928,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.174025618966723 41.485813391919066),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ebe,3260298,3691,Mecànica - Progrés,Mecànica/Progrés,0,,"Mecànica, s/n",Montcada i Reixac,,Carrer de la Mecànica,28,300.5934,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.171564338788603 41.48496112391491),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ebd,3260298,3692,Química - Progrés,Química/Ferreria,0,,"Química, 11",Montcada i Reixac,,Carrer de la Química,29,469.72383,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1763155268658916 41.48384683940296),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ebc,3260298,2410,Av Ferreria - Química,La Ferrería/Progrés,0,,"La Ferrería, s/n",Montcada i Reixac,,Avinguda de la Ferreria,30,262.63324,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1779433735347262 41.48503502395235),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ebb,3260298,2705,Av Riera de Sant Cugat - Ptge de la Pintura,Riera de Sant Cugat/Huc de Montcada,0,,Riera de Sant Cugat,Montcada i Reixac,,Carrer de la Riera de Sant Cugat,31,517.96366,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1813540184510702 41.485782137405586),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eba,3260298,979,Av Riera de Sant Cugat - Pere de Montcada,Av.Riera Sant Cugat/Ptge.Hug de Montcada,0,,"Riera Sant Cugat, s/n",Montcada i Reixac,,Avinguda Riera de Sant Cugat,32,247.84991,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.178859417238108 41.48456786022078),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb9,3260298,980,Av Terra Nostra - CEIP Mitja Costa,Av. Terra Nostra/Dàlia,0,,"Av.Terra Nostra, 20",Montcada i Reixac,,Avinguda de la Terra Nostra,33,580.94448,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.172908187462082 41.482791598598084),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb8,3260298,981,Av Terra Nostra - Llorer,Av. Terra Nostra/Pl. del Lledoner,0,,"Av. Terra Nostra, 40",Montcada i Reixac,,Avinguda de la Terra Nostra,34,206.55167,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1704928677225617 41.48240619524976),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb7,3260298,3187,Pl Bifurcació,Santa Maria/Terra Nostra,0,,"Santa Maria, 11",Montcada i Reixac,,Carrer de Santa Maria,35,254.32801,0,1,1,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1550,1,155-155,Can Cuiàs,Santa Maria de Montcada,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,DC241F,POINT (2.1690202523141275 41.4822786035154),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb6,3270306,3187,Pl Bifurcació,Santa Maria/Terra Nostra,0,,"Santa Maria, 11",Montcada i Reixac,,Carrer de Santa Maria,1,0,1,0,1,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1690202523141275 41.4822786035154),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb5,3270306,983,Av Terra Nostra - la Rosa,Av. Terra Nostra/la Rosa,0,,"Av. Terra Nostra, 47",Montcada i Reixac,,Avinguda de la Terra Nostra,2,132.70122,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.17044419464901 41.482320576519996),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb4,3270306,984,Av Terra Nostra - Dàlia,Av. Terra Nostra/Antoni Pujades,0,,"Av.Terra Nostra, 9",Montcada i Reixac,,Avinguda de la Terra Nostra,3,193.07677,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1727048457332274 41.48268787373284),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb3,3270306,985,Av Riera de Sant Cugat - Huc de Montcada,Av.Riera Sant Cugat/Ptge.Hug de Montcada,0,,"Riera Sant Cugat, 38",Montcada i Reixac,,Avinguda Riera de Sant Cugat,4,603.80819,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.178947626913735 41.484509796831816),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb2,3270306,1718,Av Riera de Sant Cugat - Ptge de la Pintura,Riera de Sant Cugat/Quarters,0,,"Riera Sant Cugat, 11-13",Montcada i Reixac,,Avinguda Riera de Sant Cugat,5,254.46163,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1814993122471846 41.48572926040599),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb1,3270306,2722,Vapor - Treball,Vapor/Química ,0,,Vapor ,Montcada i Reixac,,Carrer del Vapor,6,337.10519,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.179078883851437 41.48683309909636),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eb0,3270306,3694,Vapor - Física,Vapor/Física,0,,"Vapor, s/n",Montcada i Reixac,,Carrer del Vapor,7,459.78362,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.173623845410928 41.48732462527215),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eaf,3270306,3695,Av. Ferreria - Mecànica,Ferreria/Mecànica,0,,"Av. Ferreria, 42",Montcada i Reixac,,Avinguda de la Ferreria,8,487.64306,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1716089076108394 41.4860504216425),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eae,3270306,3693,Av. Ferreria - Progrés,Ferreria/Progrés,0,,"Av. Ferreria, 90",Montcada i Reixac,,Avinguda de la Ferreria,9,537.79279,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1779086973106296 41.48504015749258),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ead,3270306,2412,Bach - Beat Oriol,Bach/Beat Oriol,0,,"Bach, s/n",Montcada i Reixac,,Carrer de Bach,10,917.84992,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1780315277793276 41.49133346238237),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eac,3270306,3777,Bach - Ctra Ripollet,Bach/Ripollet Bv114,0,,"Bach, 25",Montcada i Reixac,,Carrer de Bach,11,185.3402,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.17754154757096 41.49285346414851),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eab,3270306,3157,Bach - Pg St Jordi,Bach/Sant Jordi,0,,"Bach,  s/n",Montcada i Reixac,,Carrer de Bach,12,132.51054,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1774711237235707 41.49400162563129),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1eaa,3270306,2806,Pg Sant Jordi - Pau Casals,Sant Jordi/Pau Casals,0,,"Sant Jordi, 41",Montcada i Reixac,,Passeig de Sant Jordi,13,134.93958,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1789807761971787 41.49401755275334),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ea9,3270306,3272,Pg de St Jordi - Tagamanent,Sant Jordi/Tagamanent,0,,Sant Jordi,Montcada i Reixac,,Passeig de Sant Jordi,14,172.3496,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1810403002952596 41.49391271758848),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ea8,3270306,2414,Narcís Monturiol - Indústria,Ctra. Ripollet/Beat Oriol,0,,Monturiol ,Montcada i Reixac,,Carrer de Monturiol,15,274.24117,0,0,0,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.1812272187352497 41.49179257297257),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-1ea7,3270306,791,Ctra Nacional 152 - Pl Espanya,Ctra. N-152/Lleida,0,,N152 De Barcelona A Puigcerdà ,Montcada i Reixac,,Carretera C-17,16,982.46053,0,0,1,2922,155,155,Can Cuiàs / Santa Maria de Montcada,1551,1,155-155,Santa Maria de Montcada,Can Cuiàs,Can Cuiàs / Santa Maria de Montcada,2,TB,3,Proximitat,14,155,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,ED8E8C,POINT (2.184058614558646 41.49073686853625),1
